Country latitude	longitude	distance_from_france	is_from_france	alim_ssssgrp_nom_fr	alim_ssgrp_nom_fr	alim_grp_nom_fr	Nb_scans	Nb_unique_scans
Italy	42.6384261	12.674297	960.7138778843653	0	substituts de charcuteries pour végétariens	charcuteries et assimilés	viandes, œufs, poissons et assimilés	185	120.0
Italy	42.6384261	12.674297	960.7138778843653	0	substituts de fromages pour végétariens	fromages et assimilés	produits laitiers et assimilés	9	7.0
Italy	42.6384261	12.674297	960.7138778843653	0	vins	boisson alcoolisées	eaux et autres boissons	127	84.0
Italy	42.6384261	12.674297	960.7138778843653	0	yaourts et spécialités laitières type yaourt	produits laitiers frais et assimilés	produits laitiers et assimilés	5	4.0
Italy	42.6384261	12.674297	960.7138778843653	0	œufs crus	œufs	viandes, œufs, poissons et assimilés	17	12.0
Jamaica	18.185050699999998	-77.3947693	7750.732647654358	0	boissons végétales	boissons sans alcool	eaux et autres boissons	9	7.0
Jamaica	18.185050699999998	-77.3947693	7750.732647654358	0	légumes crus	légumes	fruits, légumes, légumineuses et oléagineux	3	2.0
Jamaica	18.185050699999998	-77.3947693	7750.732647654358	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	1	1.0
Jamaica	18.185050699999998	-77.3947693	7750.732647654358	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
Jamaica	18.185050699999998	-77.3947693	7750.732647654358	0	sauces sucrées	sauces	aides culinaires et ingrédients divers	0	0.0
Japan	36.5748441	139.2394179	9845.587686280156	0	Autre aides culinaires et ingrédients pour végétariens	aides culinaires et ingrédients pour végétariens	aides culinaires et ingrédients divers	2	2.0
Japan	36.5748441	139.2394179	9845.587686280156	0	Autre aliments infantiles	Autre aliments infantiles	aliments infantiles	0	0.0
Japan	36.5748441	139.2394179	9845.587686280156	0	Autre biscuits sucrés	biscuits sucrés	produits sucrés	14	9.0
Japan	36.5748441	139.2394179	9845.587686280156	0	Autre condiments	condiments	aides culinaires et ingrédients divers	0	0.0
Japan	36.5748441	139.2394179	9845.587686280156	0	autres viandes	viandes cuites	viandes, œufs, poissons et assimilés	2	1.0
Japan	36.5748441	139.2394179	9845.587686280156	0	boissons rafraîchissantes sans alcool	boissons sans alcool	eaux et autres boissons	75	50.0
Japan	36.5748441	139.2394179	9845.587686280156	0	boissons végétales	boissons sans alcool	eaux et autres boissons	106	66.0
Japan	36.5748441	139.2394179	9845.587686280156	0	boissons à reconstituer	boissons sans alcool	eaux et autres boissons	159	95.0
Japan	36.5748441	139.2394179	9845.587686280156	0	fromages à pâte molle	fromages et assimilés	produits laitiers et assimilés	3	2.0
Japan	36.5748441	139.2394179	9845.587686280156	0	fromages à pâte pressée	fromages et assimilés	produits laitiers et assimilés	10	5.0
Japan	36.5748441	139.2394179	9845.587686280156	0	fruits crus	fruits	fruits, légumes, légumineuses et oléagineux	1	1.0
Japan	36.5748441	139.2394179	9845.587686280156	0	légumineuses fraîches	légumineuses	fruits, légumes, légumineuses et oléagineux	7	4.0
Japan	36.5748441	139.2394179	9845.587686280156	0	légumineuses sèches	légumineuses	fruits, légumes, légumineuses et oléagineux	2	2.0
Japan	36.5748441	139.2394179	9845.587686280156	0	pains	pains et assimilés	produits céréaliers	0	0.0
Japan	36.5748441	139.2394179	9845.587686280156	0	plats de céréales/pâtes	plats composés	entrées et plats composés	10	9.0
Japan	36.5748441	139.2394179	9845.587686280156	0	plats de légumes/légumineuses	plats composés	entrées et plats composés	26	14.0
Japan	36.5748441	139.2394179	9845.587686280156	0	plats de viande et légumes/légumineuses	plats composés	entrées et plats composés	4	2.0
Japan	36.5748441	139.2394179	9845.587686280156	0	pâtés et terrines	charcuteries et assimilés	viandes, œufs, poissons et assimilés	5	2.0
Japan	36.5748441	139.2394179	9845.587686280156	0	sauces chaudes	sauces	aides culinaires et ingrédients divers	1	1.0
Japan	36.5748441	139.2394179	9845.587686280156	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	11	6.0
Japan	36.5748441	139.2394179	9845.587686280156	0	sauces sucrées	sauces	aides culinaires et ingrédients divers	76	53.0
Jersey	49.2214561	-2.1358386	418.32838561773286	0	Autre confiseries non chocolatées	confiseries non chocolatées	produits sucrés	0	0.0
Jersey	49.2214561	-2.1358386	418.32838561773286	0	Autre laits	laits	produits laitiers et assimilés	3	2.0
Jersey	49.2214561	-2.1358386	418.32838561773286	0	Autre sels	sels	aides culinaires et ingrédients divers	0	0.0
Jordan	31.1667049	36.941628	3449.330281906787	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	15	8.0
Kazakhstan	47.2286086	65.20931970000001	4678.085107157487	0	légumineuses sèches	légumineuses	fruits, légumes, légumineuses et oléagineux	152	102.0
Kazakhstan	47.2286086	65.20931970000001	4678.085107157487	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	Autre biscuits sucrés	biscuits sucrés	produits sucrés	532	344.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	boissons rafraîchissantes sans alcool	boissons sans alcool	eaux et autres boissons	421	250.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	boissons végétales	boissons sans alcool	eaux et autres boissons	74	54.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	compotes et assimilés	fruits	fruits, légumes, légumineuses et oléagineux	0	0.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	desserts végétaux	produits laitiers frais et assimilés	produits laitiers et assimilés	54	41.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	fruits appertisés	fruits	fruits, légumes, légumineuses et oléagineux	0	0.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	fruits crus	fruits	fruits, légumes, légumineuses et oléagineux	95	62.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	jus	boissons sans alcool	eaux et autres boissons	6	2.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	légumes crus	légumes	fruits, légumes, légumineuses et oléagineux	30	11.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	54	37.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	légumineuses sèches	légumineuses	fruits, légumes, légumineuses et oléagineux	6	3.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	plats de légumes/légumineuses	plats composés	entrées et plats composés	764	485.0
Kenya	1.4419683	38.431397499999996	6149.692971127142	0	sauces sucrées	sauces	aides culinaires et ingrédients divers	6	5.0
Kuwait	29.2733964	47.4979476	4367.810451917773	0	boissons végétales	boissons sans alcool	eaux et autres boissons	11	6.0
Kyrgyzstan	41.5089324	74.724091	5643.837177030006	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
Lao People's Democratic Republic	20.0171109	103.378253	9250.679286931638	0	boissons rafraîchissantes sans alcool	boissons sans alcool	eaux et autres boissons	26	16.0
Lao People's Democratic Republic	20.0171109	103.378253	9250.679286931638	0	boissons végétales	boissons sans alcool	eaux et autres boissons	55	31.0
Lao People's Democratic Republic	20.0171109	103.378253	9250.679286931638	0	fruits crus	fruits	fruits, légumes, légumineuses et oléagineux	0	0.0
Lao People's Democratic Republic	20.0171109	103.378253	9250.679286931638	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	1	1.0
Lao People's Democratic Republic	20.0171109	103.378253	9250.679286931638	0	pâtes, riz et céréales crus	pâtes, riz et céréales	produits céréaliers	3	2.0
Latvia	56.8406494	24.7537645	1930.3323704079266	0	Autre produits à base de poissons et produits de la mer	produits à base de poissons et produits de la mer	viandes, œufs, poissons et assimilés	2	1.0
Latvia	56.8406494	24.7537645	1930.3323704079266	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	6	2.0
Latvia	56.8406494	24.7537645	1930.3323704079266	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
Lebanon	33.875062899999996	35.843409	3181.4459425594396	0	Autre chocolats et produits à base de chocolat	chocolats et produits à base de chocolat	produits sucrés	4	1.0
Lebanon	33.875062899999996	35.843409	3181.4459425594396	0	Autre condiments	condiments	aides culinaires et ingrédients divers	2	1.0
Lebanon	33.875062899999996	35.843409	3181.4459425594396	0	boissons végétales	boissons sans alcool	eaux et autres boissons	7	6.0
Lebanon	33.875062899999996	35.843409	3181.4459425594396	0	légumes crus	légumes	fruits, légumes, légumineuses et oléagineux	0	0.0
Lebanon	33.875062899999996	35.843409	3181.4459425594396	0	plats de légumes/légumineuses	plats composés	entrées et plats composés	2	2.0
Lebanon	33.875062899999996	35.843409	3181.4459425594396	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
Lesotho	-29.6039267	28.33501930000001	8891.003385040414	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
Libya	26.8234472	18.1236723	2624.1724276714986	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	3	1.0
Liechtenstein	47.1416307	9.553152699999998	586.1272302213785	0	fruits appertisés	fruits	fruits, légumes, légumineuses et oléagineux	1	1.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	Autre produits à base de poissons et produits de la mer	produits à base de poissons et produits de la mer	viandes, œufs, poissons et assimilés	17	12.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	bœuf et veau	viandes cuites	viandes, œufs, poissons et assimilés	5	2.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	desserts lactés	produits laitiers frais et assimilés	produits laitiers et assimilés	3	1.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	fromages à pâte molle	fromages et assimilés	produits laitiers et assimilés	5	2.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	fruits crus	fruits	fruits, légumes, légumineuses et oléagineux	23	16.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	légumes et leurs produits de la Martinique	légumes	fruits, légumes, légumineuses et oléagineux	0	0.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	plats de poisson sans garniture	plats composés	entrées et plats composés	11	7.0
Lithuania	55.35000030000001	23.7499997	1803.7160021708555	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	Autre barres céréalières	barres céréalières	produits sucrés	0	0.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	Autre beurres	beurres	matières grasses	8	5.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	Autre produits laitiers frais et assimilés	produits laitiers frais et assimilés	produits laitiers et assimilés	3	2.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	boissons végétales	boissons sans alcool	eaux et autres boissons	105	23.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	fromages blancs	produits laitiers frais et assimilés	produits laitiers et assimilés	20	11.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	fruits appertisés	fruits	fruits, légumes, légumineuses et oléagineux	0	0.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	fruits et leurs produits de la Martinique	fruits	fruits, légumes, légumineuses et oléagineux	4	3.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	légumes et leurs produits de la Martinique	légumes	fruits, légumes, légumineuses et oléagineux	15	8.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	omelettes et autres ovoproduits	œufs	viandes, œufs, poissons et assimilés	25	9.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	pains	pains et assimilés	produits céréaliers	17	12.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	plats de céréales/pâtes	plats composés	entrées et plats composés	1	1.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	plats de poisson sans garniture	plats composés	entrées et plats composés	8	6.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	rillettes	charcuteries et assimilés	viandes, œufs, poissons et assimilés	1	1.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	0	0.0
Luxembourg	49.8158683	6.1296751	476.1672371473632	0	vins	boisson alcoolisées	eaux et autres boissons	0	0.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	Autre biscuits sucrés	biscuits sucrés	produits sucrés	10	6.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	Autre chocolats et produits à base de chocolat	chocolats et produits à base de chocolat	produits sucrés	177	86.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	Autre confiseries non chocolatées	confiseries non chocolatées	produits sucrés	8	4.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	Autre confitures et assimilés	confitures et assimilés	produits sucrés	0	0.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	Autre laits	laits	produits laitiers et assimilés	4	3.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	Autre produits sucrés	Autre produits sucrés	produits sucrés	18	10.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	Autre produits à base de poissons et produits de la mer	produits à base de poissons et produits de la mer	viandes, œufs, poissons et assimilés	108	62.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	abats	viandes cuites	viandes, œufs, poissons et assimilés	0	0.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	biscottes et pains grillés	pains et assimilés	produits céréaliers	8	5.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	boissons rafraîchissantes sans alcool	boissons sans alcool	eaux et autres boissons	14	8.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	boissons végétales	boissons sans alcool	eaux et autres boissons	563	362.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	café, thé, cacao etc. prêts à consommer	boissons sans alcool	eaux et autres boissons	1465	879.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	desserts lactés	produits laitiers frais et assimilés	produits laitiers et assimilés	3866	2389.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	desserts végétaux	produits laitiers frais et assimilés	produits laitiers et assimilés	71	49.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	fruits crus	fruits	fruits, légumes, légumineuses et oléagineux	14	5.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	fruits et leurs produits de la Martinique	fruits	fruits, légumes, légumineuses et oléagineux	1	1.0
Madagascar	-18.9249604	46.441642200000004	8555.181892771136	0	fruits et leurs produits de la Réunion	fruits	fruits, légumes, légumineuses et oléagineux	37	28.0
